date,day_of_week,is_weekend,is_holiday,staff_on_duty,top_product,avg_margin,seasonality,daily_sales,daily_profit,is_easter_week,is_christmas_week
2015-11-16,1,0,0,6,accessories,0.26,baseline,18009.71,4682.52,0,0
2015-11-17,2,0,0,6,IoT devices,0.23,baseline,17664.97,4062.94,0,0
2015-11-18,3,0,0,9,accessories,0.29,baseline,19234.61,5578.04,0,0
2015-11-19,4,0,0,9,IoT devices,0.2,baseline,20932.65,4186.53,0,0
2015-11-20,5,0,0,8,IoT devices,0.21,baseline,19960.52,4191.71,0,0
2015-11-21,6,1,0,14,IoT devices,0.23,baseline,23554.78,5417.6,0,0
2015-11-22,0,1,0,14,fiber packages,0.27,baseline,23215.8,6268.27,0,0
2015-11-23,1,0,0,6,smartphones,0.2,baseline,17919.15,3583.83,0,0
2015-11-24,2,0,0,4,fiber packages,0.26,baseline,17404.38,4525.14,0,0
2015-11-25,3,0,0,6,IoT devices,0.24,baseline,19299.35,4631.84,0,0
2015-11-26,4,0,0,8,IoT devices,0.23,baseline,20970.95,4823.32,0,0
2015-11-27,5,0,0,7,fiber packages,0.28,baseline,20460.1,5728.83,0,0
2015-11-28,6,1,0,13,fiber packages,0.28,baseline,23043.37,6452.14,0,0
2015-11-29,0,1,0,15,smartphones,0.17,black_friday,27245.5,4631.74,0,0
2015-11-30,1,0,0,4,IoT devices,0.22,baseline,17474.61,3844.41,0,0
2015-12-01,2,0,1,13,smartphones,0.18,baseline,18758.28,3376.49,0,0
2015-12-02,3,0,0,8,smartphones,0.16,baseline,20804.65,3328.74,0,0
2015-12-03,4,0,0,6,accessories,0.27,baseline,19403.82,5239.03,0,0
2015-12-04,5,0,0,7,IoT devices,0.2,baseline,19884.88,3976.98,0,0
2015-12-05,6,1,0,15,IoT devices,0.22,baseline,24232.27,5331.1,0,0
2015-12-06,0,1,0,10,IoT devices,0.2,baseline,23858.2,4771.64,0,0
2015-12-07,1,0,0,4,fiber packages,0.29,baseline,18362.9,5325.24,0,0
2015-12-08,2,0,1,13,smartphones,0.19,baseline,18825.42,3576.83,0,0
2015-12-09,3,0,0,6,fiber packages,0.27,baseline,20782.25,5611.21,0,0
2015-12-10,4,0,0,6,IoT devices,0.23,baseline,20643.99,4748.12,0,0
2015-12-11,5,0,0,7,IoT devices,0.23,baseline,19940.01,4586.2,0,0
2015-12-12,6,1,0,15,accessories,0.3,baseline,23754.08,7126.22,0,0
2015-12-13,0,1,0,13,accessories,0.29,baseline,22899.52,6640.86,0,0
2015-12-14,1,0,0,6,smartphones,0.18,baseline,18530.24,3335.44,0,0
2015-12-15,2,0,0,4,IoT devices,0.22,christmas_peak,28304.6,6227.01,0,1
2015-12-16,3,0,0,6,accessories,0.28,christmas_peak,30406.75,8513.89,0,1
2015-12-17,4,0,0,9,IoT devices,0.23,christmas_peak,28933.81,6654.78,0,1
2015-12-18,5,0,0,6,fiber packages,0.3,christmas_peak,29634.82,8890.45,0,1
2015-12-19,6,1,0,10,fiber packages,0.26,christmas_peak,36116.32,9390.24,0,1
2015-12-20,0,1,0,14,smartphones,0.16,christmas_peak,35205.31,5632.85,0,1
2015-12-21,1,0,0,4,IoT devices,0.21,christmas_peak,26254.63,5513.47,0,1
2015-12-22,2,0,0,6,IoT devices,0.24,christmas_peak,27575.82,6618.2,0,1
2015-12-23,3,0,0,9,fiber packages,0.28,christmas_peak,29183.73,8171.44,0,1
2015-12-24,4,0,0,6,IoT devices,0.23,christmas_peak,29569.32,6800.94,0,1
2015-12-25,5,0,1,0,fiber packages,0.0,store_closed,0.0,0.0,0,0
2015-12-26,6,1,0,14,IoT devices,0.23,baseline,23707.05,5452.62,0,0
2015-12-27,0,1,0,14,IoT devices,0.24,baseline,22930.71,5503.37,0,0
2015-12-28,1,0,0,5,IoT devices,0.23,baseline,18624.17,4283.56,0,0
2015-12-29,2,0,0,6,IoT devices,0.24,baseline,17334.46,4160.27,0,0
2015-12-30,3,0,0,7,fiber packages,0.26,baseline,19769.03,5139.95,0,0
2015-12-31,4,0,0,7,fiber packages,0.3,baseline,19170.23,5751.07,0,0
2016-01-01,5,0,1,0,smartphones,0.0,store_closed,0.0,0.0,0,0
2016-01-02,6,1,0,11,smartphones,0.17,post_holiday_dip,22082.55,3754.03,0,0
2016-01-03,0,1,0,11,fiber packages,0.27,post_holiday_dip,21545.53,5817.29,0,0
2016-01-04,1,0,0,6,IoT devices,0.22,post_holiday_dip,16008.51,3521.87,0,0
2016-01-05,2,0,0,5,IoT devices,0.24,post_holiday_dip,16190.94,3885.83,0,0
2016-01-06,3,0,0,7,IoT devices,0.24,post_holiday_dip,18575.15,4458.04,0,0
2016-01-07,4,0,0,9,smartphones,0.16,post_holiday_dip,18753.73,3000.6,0,0
2016-01-08,5,0,0,9,IoT devices,0.22,post_holiday_dip,18936.35,4166.0,0,0
2016-01-09,6,1,0,10,IoT devices,0.25,post_holiday_dip,21434.74,5358.69,0,0
2016-01-10,0,1,0,13,smartphones,0.19,post_holiday_dip,22536.19,4281.88,0,0
2016-01-11,1,0,0,4,IoT devices,0.21,post_holiday_dip,16616.13,3489.39,0,0
2016-01-12,2,0,0,4,accessories,0.28,post_holiday_dip,15985.43,4475.92,0,0
2016-01-13,3,0,0,9,fiber packages,0.3,post_holiday_dip,17967.88,5390.36,0,0
2016-01-14,4,0,0,8,fiber packages,0.25,post_holiday_dip,18920.85,4730.21,0,0
2016-01-15,5,0,0,6,fiber packages,0.3,post_holiday_dip,19006.09,5701.83,0,0
2016-01-16,6,1,0,13,smartphones,0.19,post_holiday_dip,22150.97,4208.68,0,0
2016-01-17,0,1,0,11,accessories,0.27,post_holiday_dip,22769.82,6147.85,0,0
2016-01-18,1,0,0,4,smartphones,0.15,post_holiday_dip,16741.44,2511.22,0,0
2016-01-19,2,0,0,6,smartphones,0.18,post_holiday_dip,16362.72,2945.29,0,0
2016-01-20,3,0,0,8,fiber packages,0.3,post_holiday_dip,18468.9,5540.67,0,0
2016-01-21,4,0,0,7,fiber packages,0.27,post_holiday_dip,18668.29,5040.44,0,0
2016-01-22,5,0,0,7,fiber packages,0.28,post_holiday_dip,19071.87,5340.12,0,0
2016-01-23,6,1,0,10,fiber packages,0.27,post_holiday_dip,21886.25,5909.29,0,0
2016-01-24,0,1,0,13,IoT devices,0.24,post_holiday_dip,21808.42,5234.02,0,0
2016-01-25,1,0,0,4,accessories,0.26,post_holiday_dip,16863.82,4384.59,0,0
2016-01-26,2,0,0,6,IoT devices,0.24,post_holiday_dip,16161.21,3878.69,0,0
2016-01-27,3,0,0,7,smartphones,0.18,post_holiday_dip,18265.84,3287.85,0,0
2016-01-28,4,0,0,6,accessories,0.25,post_holiday_dip,19364.93,4841.23,0,0
2016-01-29,5,0,0,8,IoT devices,0.2,post_holiday_dip,17720.32,3544.06,0,0
2016-01-30,6,1,0,11,smartphones,0.16,post_holiday_dip,22231.33,3557.01,0,0
2016-01-31,0,1,0,15,smartphones,0.17,post_holiday_dip,22503.45,3825.59,0,0
2016-02-01,1,0,0,5,fiber packages,0.26,baseline,18473.49,4803.11,0,0
2016-02-02,2,0,0,6,accessories,0.27,baseline,19361.36,5227.57,0,0
2016-02-03,3,0,0,6,fiber packages,0.27,baseline,21541.99,5816.34,0,0
2016-02-04,4,0,0,7,smartphones,0.15,baseline,21132.75,3169.91,0,0
2016-02-05,5,0,0,6,IoT devices,0.23,baseline,20372.64,4685.71,0,0
2016-02-06,6,1,0,11,IoT devices,0.22,baseline,25080.14,5517.63,0,0
2016-02-07,0,1,0,15,fiber packages,0.28,baseline,23991.92,6717.74,0,0
2016-02-08,1,0,0,6,accessories,0.26,baseline,19031.78,4948.26,0,0
2016-02-09,2,0,0,6,smartphones,0.2,baseline,18082.88,3616.58,0,0
2016-02-10,3,0,0,7,fiber packages,0.29,baseline,19895.44,5769.68,0,0
2016-02-11,4,0,0,9,accessories,0.26,baseline,21067.96,5477.67,0,0
2016-02-12,5,0,0,8,accessories,0.28,baseline,21101.59,5908.45,0,0
2016-02-13,6,1,0,10,fiber packages,0.27,baseline,24615.37,6646.15,0,0
2016-02-14,0,1,0,15,smartphones,0.17,baseline,25911.91,4405.02,0,0
2016-02-15,1,0,0,6,IoT devices,0.24,baseline,19515.57,4683.74,0,0
2016-02-16,2,0,0,4,fiber packages,0.25,baseline,19067.45,4766.86,0,0
2016-02-17,3,0,0,6,smartphones,0.18,baseline,21430.92,3857.57,0,0
2016-02-18,4,0,0,9,smartphones,0.2,baseline,21053.25,4210.65,0,0
2016-02-19,5,0,0,9,IoT devices,0.21,baseline,20977.91,4405.36,0,0
2016-02-20,6,1,0,14,smartphones,0.15,baseline,25642.01,3846.3,0,0
2016-02-21,0,1,0,11,fiber packages,0.25,baseline,24643.58,6160.9,0,0
2016-02-22,1,0,0,5,fiber packages,0.29,baseline,18903.13,5481.91,0,0
2016-02-23,2,0,0,5,fiber packages,0.29,baseline,18241.05,5289.9,0,0
2016-02-24,3,0,0,9,fiber packages,0.3,baseline,20849.02,6254.71,0,0
2016-02-25,4,0,0,7,IoT devices,0.22,baseline,20585.74,4528.86,0,0
2016-02-26,5,0,0,8,fiber packages,0.28,baseline,20421.4,5717.99,0,0
2016-02-27,6,1,0,11,smartphones,0.2,baseline,24956.44,4991.29,0,0
2016-02-28,0,1,0,15,smartphones,0.16,baseline,25804.86,4128.78,0,0
2016-02-29,1,0,0,5,accessories,0.26,baseline,18477.09,4804.04,0,0
2016-03-01,2,0,0,6,smartphones,0.17,baseline,19093.87,3245.96,0,0
2016-03-02,3,0,0,8,smartphones,0.18,baseline,20334.19,3660.15,0,0
2016-03-03,4,0,0,7,accessories,0.27,baseline,20914.14,5646.82,0,0
2016-03-04,5,0,0,9,IoT devices,0.2,baseline,20409.38,4081.88,0,0
2016-03-05,6,1,0,11,fiber packages,0.26,baseline,24543.26,6381.25,0,0
2016-03-06,0,1,0,15,fiber packages,0.27,baseline,25987.36,7016.59,0,0
2016-03-07,1,0,0,5,accessories,0.27,baseline,19372.6,5230.6,0,0
2016-03-08,2,0,0,5,fiber packages,0.26,baseline,19195.85,4990.92,0,0
2016-03-09,3,0,0,6,smartphones,0.17,baseline,20642.87,3509.29,0,0
2016-03-10,4,0,0,8,accessories,0.29,baseline,20350.75,5901.72,0,0
2016-03-11,5,0,0,6,accessories,0.26,baseline,20720.37,5387.3,0,0
2016-03-12,6,1,0,14,smartphones,0.16,baseline,25800.25,4128.04,0,0
2016-03-13,0,1,0,13,fiber packages,0.27,baseline,24712.09,6672.26,0,0
2016-03-14,1,0,0,4,smartphones,0.17,baseline,19297.21,3280.53,0,0
2016-03-15,2,0,0,4,fiber packages,0.29,baseline,18745.24,5436.12,0,0
2016-03-16,3,0,0,7,smartphones,0.2,baseline,21321.48,4264.3,0,0
2016-03-17,4,0,0,9,smartphones,0.19,baseline,21270.69,4041.43,0,0
2016-03-18,5,0,0,9,fiber packages,0.25,baseline,20593.18,5148.3,0,0
2016-03-19,6,1,0,12,fiber packages,0.3,baseline,24477.24,7343.17,0,0
2016-03-20,0,1,0,11,fiber packages,0.29,baseline,23638.88,6855.28,0,0
2016-03-21,1,0,0,6,fiber packages,0.3,easter_week,20371.91,6111.57,1,0
2016-03-22,2,0,0,6,accessories,0.28,easter_week,22268.03,6235.05,1,0
2016-03-23,3,0,0,7,fiber packages,0.28,easter_week,23089.9,6465.17,1,0
2016-03-24,4,0,0,7,fiber packages,0.3,easter_week,24785.37,7435.61,1,0
2016-03-25,5,0,1,12,accessories,0.26,easter_week,25382.8,6599.53,1,0
2016-03-26,6,1,0,10,accessories,0.28,easter_week,27479.5,7694.26,1,0
2016-03-27,0,1,0,14,smartphones,0.18,easter_week,28026.47,5044.76,1,0
2016-03-28,1,0,0,6,fiber packages,0.28,baseline,18915.37,5296.3,0,0
2016-03-29,2,0,0,4,IoT devices,0.22,baseline,18102.46,3982.54,0,0
2016-03-30,3,0,0,9,accessories,0.27,baseline,19783.6,5341.57,0,0
2016-03-31,4,0,0,8,IoT devices,0.22,baseline,19670.56,4327.52,0,0
2016-04-01,5,0,0,6,fiber packages,0.25,baseline,21571.7,5392.93,0,0
2016-04-02,6,1,0,10,fiber packages,0.28,baseline,25999.15,7279.76,0,0
2016-04-03,0,1,0,12,smartphones,0.17,baseline,26030.3,4425.15,0,0
2016-04-04,1,0,0,4,smartphones,0.17,baseline,19066.13,3241.24,0,0
2016-04-05,2,0,0,5,fiber packages,0.27,baseline,18081.81,4882.09,0,0
2016-04-06,3,0,0,7,smartphones,0.18,baseline,21538.11,3876.86,0,0
2016-04-07,4,0,0,8,IoT devices,0.21,baseline,20119.93,4225.19,0,0
2016-04-08,5,0,0,9,smartphones,0.16,baseline,21013.13,3362.1,0,0
2016-04-09,6,1,0,14,accessories,0.27,baseline,24708.66,6671.34,0,0
2016-04-10,0,1,0,15,accessories,0.28,baseline,24256.88,6791.93,0,0
2016-04-11,1,0,0,4,accessories,0.29,baseline,17850.24,5176.57,0,0
2016-04-12,2,0,0,6,IoT devices,0.2,baseline,18825.87,3765.17,0,0
2016-04-13,3,0,0,6,fiber packages,0.3,baseline,20915.29,6274.59,0,0
2016-04-14,4,0,0,7,IoT devices,0.22,baseline,20667.06,4546.75,0,0
2016-04-15,5,0,0,8,IoT devices,0.25,baseline,20916.24,5229.06,0,0
2016-04-16,6,1,0,11,accessories,0.26,baseline,25940.92,6744.64,0,0
2016-04-17,0,1,0,15,smartphones,0.17,baseline,24849.49,4224.41,0,0
2016-04-18,1,0,0,4,accessories,0.27,baseline,18410.88,4970.94,0,0
2016-04-19,2,0,0,6,accessories,0.25,baseline,17921.78,4480.44,0,0
2016-04-20,3,0,0,7,smartphones,0.17,baseline,21252.01,3612.84,0,0
2016-04-21,4,0,0,9,fiber packages,0.26,baseline,20064.32,5216.72,0,0
2016-04-22,5,0,0,7,IoT devices,0.22,baseline,21084.26,4638.54,0,0
2016-04-23,6,1,0,12,smartphones,0.16,baseline,24702.48,3952.4,0,0
2016-04-24,0,1,0,12,fiber packages,0.27,baseline,24641.45,6653.19,0,0
2016-04-25,1,0,1,14,IoT devices,0.24,baseline,19152.95,4596.71,0,0
2016-04-26,2,0,0,4,smartphones,0.16,baseline,19421.46,3107.43,0,0
2016-04-27,3,0,0,9,smartphones,0.17,baseline,21097.86,3586.64,0,0
2016-04-28,4,0,0,7,fiber packages,0.26,baseline,21157.49,5500.95,0,0
2016-04-29,5,0,0,9,smartphones,0.17,baseline,21213.08,3606.22,0,0
2016-04-30,6,1,0,13,fiber packages,0.26,baseline,24189.06,6289.16,0,0
2016-05-01,0,1,1,15,fiber packages,0.28,baseline,25889.72,7249.12,0,0
2016-05-02,1,0,0,4,IoT devices,0.2,baseline,18353.93,3670.79,0,0
2016-05-03,2,0,0,6,IoT devices,0.2,baseline,18145.8,3629.16,0,0
2016-05-04,3,0,0,7,fiber packages,0.3,baseline,21022.8,6306.84,0,0
2016-05-05,4,0,0,7,fiber packages,0.29,baseline,20684.88,5998.62,0,0
2016-05-06,5,0,0,9,smartphones,0.17,baseline,19981.6,3396.87,0,0
2016-05-07,6,1,0,11,fiber packages,0.27,baseline,25950.91,7006.75,0,0
2016-05-08,0,1,0,13,accessories,0.26,baseline,25202.54,6552.66,0,0
2016-05-09,1,0,0,6,accessories,0.26,baseline,19417.18,5048.47,0,0
2016-05-10,2,0,0,5,fiber packages,0.25,baseline,18676.78,4669.19,0,0
2016-05-11,3,0,0,6,fiber packages,0.26,baseline,20690.15,5379.44,0,0
2016-05-12,4,0,0,6,IoT devices,0.23,baseline,19908.57,4578.97,0,0
2016-05-13,5,0,0,9,accessories,0.28,baseline,19726.89,5523.53,0,0
2016-05-14,6,1,0,10,IoT devices,0.23,baseline,23873.73,5490.96,0,0
2016-05-15,0,1,0,15,smartphones,0.16,baseline,24128.29,3860.53,0,0
2016-05-16,1,0,0,4,accessories,0.29,baseline,17716.16,5137.69,0,0
2016-05-17,2,0,0,4,fiber packages,0.28,baseline,19067.15,5338.8,0,0
2016-05-18,3,0,0,7,IoT devices,0.2,baseline,20308.89,4061.78,0,0
2016-05-19,4,0,0,7,accessories,0.28,baseline,19668.34,5507.14,0,0
2016-05-20,5,0,0,9,fiber packages,0.25,baseline,19835.17,4958.79,0,0
2016-05-21,6,1,0,13,IoT devices,0.2,baseline,25659.61,5131.92,0,0
2016-05-22,0,1,0,14,IoT devices,0.23,baseline,25740.38,5920.29,0,0
2016-05-23,1,0,0,6,smartphones,0.2,baseline,19089.23,3817.85,0,0
2016-05-24,2,0,0,4,fiber packages,0.26,baseline,18734.34,4870.93,0,0
2016-05-25,3,0,0,8,fiber packages,0.25,baseline,20363.04,5090.76,0,0
2016-05-26,4,0,1,12,smartphones,0.19,baseline,20663.48,3926.06,0,0
2016-05-27,5,0,0,9,fiber packages,0.26,baseline,19980.62,5194.96,0,0
2016-05-28,6,1,0,11,IoT devices,0.22,baseline,25195.7,5543.05,0,0
2016-05-29,0,1,0,15,smartphones,0.17,baseline,24257.49,4123.77,0,0
2016-05-30,1,0,0,4,IoT devices,0.2,baseline,17860.99,3572.2,0,0
2016-05-31,2,0,0,5,fiber packages,0.26,baseline,18740.48,4872.52,0,0
2016-06-01,3,0,0,9,smartphones,0.17,baseline,21606.88,3673.17,0,0
2016-06-02,4,0,0,7,accessories,0.3,baseline,20322.17,6096.65,0,0
2016-06-03,5,0,0,8,IoT devices,0.22,baseline,19715.25,4337.36,0,0
2016-06-04,6,1,0,15,smartphones,0.15,baseline,24330.42,3649.56,0,0
2016-06-05,0,1,0,10,smartphones,0.17,baseline,25017.98,4253.06,0,0
2016-06-06,1,0,0,4,smartphones,0.2,baseline,17851.44,3570.29,0,0
2016-06-07,2,0,0,4,fiber packages,0.28,baseline,18073.86,5060.68,0,0
2016-06-08,3,0,0,8,accessories,0.27,baseline,20997.63,5669.36,0,0
2016-06-09,4,0,0,9,IoT devices,0.24,baseline,20311.63,4874.79,0,0
2016-06-10,5,0,1,11,IoT devices,0.24,baseline,22473.14,5393.55,0,0
2016-06-11,6,1,0,11,accessories,0.29,baseline,24943.55,7233.63,0,0
2016-06-12,0,1,0,13,fiber packages,0.3,baseline,24211.33,7263.4,0,0
2016-06-13,1,0,0,5,IoT devices,0.21,baseline,18198.58,3821.7,0,0
2016-06-14,2,0,0,6,accessories,0.27,baseline,18079.68,4881.51,0,0
2016-06-15,3,0,0,8,smartphones,0.17,baseline,21224.07,3608.09,0,0
2016-06-16,4,0,0,8,fiber packages,0.26,baseline,21009.95,5462.59,0,0
2016-06-17,5,0,0,9,fiber packages,0.26,baseline,19777.59,5142.17,0,0
2016-06-18,6,1,0,14,IoT devices,0.21,baseline,25162.33,5284.09,0,0
2016-06-19,0,1,0,10,smartphones,0.19,baseline,25471.46,4839.58,0,0
2016-06-20,1,0,0,4,accessories,0.27,baseline,19339.76,5221.74,0,0
2016-06-21,2,0,0,5,IoT devices,0.23,baseline,17723.42,4076.39,0,0
2016-06-22,3,0,0,8,IoT devices,0.21,baseline,21575.72,4530.9,0,0
2016-06-23,4,0,0,9,fiber packages,0.25,baseline,20806.75,5201.69,0,0
2016-06-24,5,0,1,13,smartphones,0.18,baseline,21608.15,3889.47,0,0
2016-06-25,6,1,0,15,fiber packages,0.3,baseline,24361.12,7308.34,0,0
2016-06-26,0,1,0,14,smartphones,0.16,baseline,25515.69,4082.51,0,0
2016-06-27,1,0,0,4,smartphones,0.16,baseline,18652.99,2984.48,0,0
2016-06-28,2,0,0,6,fiber packages,0.28,baseline,18949.12,5305.75,0,0
2016-06-29,3,0,0,7,smartphones,0.15,baseline,20106.11,3015.92,0,0
2016-06-30,4,0,0,8,IoT devices,0.22,baseline,20156.69,4434.47,0,0
2016-07-01,5,0,0,6,smartphones,0.2,summer_dip,19792.39,3958.48,0,0
2016-07-02,6,1,0,12,IoT devices,0.22,summer_dip,22288.85,4903.55,0,0
2016-07-03,0,1,0,10,accessories,0.3,summer_dip,24297.51,7289.25,0,0
2016-07-04,1,0,0,6,fiber packages,0.29,summer_dip,16642.59,4826.35,0,0
2016-07-05,2,0,0,5,smartphones,0.15,summer_dip,16628.13,2494.22,0,0
2016-07-06,3,0,0,8,IoT devices,0.22,summer_dip,18730.75,4120.77,0,0
2016-07-07,4,0,0,7,IoT devices,0.22,summer_dip,18249.76,4014.95,0,0
2016-07-08,5,0,0,7,accessories,0.27,summer_dip,20255.07,5468.87,0,0
2016-07-09,6,1,0,14,IoT devices,0.2,summer_dip,22866.89,4573.38,0,0
2016-07-10,0,1,0,14,accessories,0.29,summer_dip,22999.0,6669.71,0,0
2016-07-11,1,0,0,5,IoT devices,0.22,summer_dip,17468.76,3843.13,0,0
2016-07-12,2,0,0,6,fiber packages,0.29,summer_dip,17518.79,5080.45,0,0
2016-07-13,3,0,0,6,smartphones,0.17,summer_dip,19691.93,3347.63,0,0
2016-07-14,4,0,0,6,smartphones,0.2,summer_dip,19865.16,3973.03,0,0
2016-07-15,5,0,0,7,fiber packages,0.29,summer_dip,20313.43,5890.89,0,0
2016-07-16,6,1,0,10,smartphones,0.16,summer_dip,23665.33,3786.45,0,0
2016-07-17,0,1,0,10,IoT devices,0.23,summer_dip,21961.37,5051.12,0,0
2016-07-18,1,0,0,6,IoT devices,0.21,summer_dip,16968.88,3563.46,0,0
2016-07-19,2,0,0,4,fiber packages,0.28,summer_dip,17330.63,4852.58,0,0
2016-07-20,3,0,0,6,IoT devices,0.24,summer_dip,17978.28,4314.79,0,0
2016-07-21,4,0,0,8,IoT devices,0.23,summer_dip,18784.77,4320.5,0,0
2016-07-22,5,0,0,8,fiber packages,0.3,summer_dip,19488.66,5846.6,0,0
2016-07-23,6,1,0,12,smartphones,0.18,summer_dip,24559.5,4420.71,0,0
2016-07-24,0,1,0,15,IoT devices,0.23,summer_dip,22991.8,5288.11,0,0
2016-07-25,1,0,0,6,IoT devices,0.2,summer_dip,17149.95,3429.99,0,0
2016-07-26,2,0,0,5,accessories,0.27,summer_dip,16502.38,4455.64,0,0
2016-07-27,3,0,0,9,fiber packages,0.26,summer_dip,18853.12,4901.81,0,0
2016-07-28,4,0,0,7,accessories,0.27,summer_dip,19432.71,5246.83,0,0
2016-07-29,5,0,0,6,accessories,0.27,summer_dip,18878.33,5097.15,0,0
2016-07-30,6,1,0,15,IoT devices,0.22,summer_dip,23885.09,5254.72,0,0
2016-07-31,0,1,0,10,smartphones,0.15,summer_dip,24104.34,3615.65,0,0
2016-08-01,1,0,0,5,fiber packages,0.29,summer_dip,14244.39,4130.87,0,0
2016-08-02,2,0,0,4,accessories,0.29,summer_dip,15190.53,4405.25,0,0
2016-08-03,3,0,0,9,IoT devices,0.2,summer_dip,17261.52,3452.3,0,0
2016-08-04,4,0,0,7,IoT devices,0.24,summer_dip,16852.66,4044.64,0,0
2016-08-05,5,0,0,9,smartphones,0.2,summer_dip,17135.02,3427.0,0,0
2016-08-06,6,1,0,10,smartphones,0.17,summer_dip,20863.69,3546.83,0,0
2016-08-07,0,1,0,13,fiber packages,0.25,summer_dip,19662.44,4915.61,0,0
2016-08-08,1,0,0,5,IoT devices,0.21,summer_dip,14167.72,2975.22,0,0
2016-08-09,2,0,0,5,accessories,0.29,summer_dip,14166.75,4108.36,0,0
2016-08-10,3,0,0,7,smartphones,0.17,summer_dip,16181.95,2750.93,0,0
2016-08-11,4,0,0,9,smartphones,0.2,summer_dip,16040.52,3208.1,0,0
2016-08-12,5,0,0,8,accessories,0.29,summer_dip,16026.43,4647.66,0,0
2016-08-13,6,1,0,15,fiber packages,0.27,summer_dip,20664.02,5579.29,0,0
2016-08-14,0,1,0,14,fiber packages,0.3,summer_dip,20130.38,6039.11,0,0
2016-08-15,1,0,1,15,IoT devices,0.21,summer_dip,15180.14,3187.83,0,0
2016-08-16,2,0,0,5,accessories,0.27,summer_dip,15300.86,4131.23,0,0
2016-08-17,3,0,0,8,accessories,0.27,summer_dip,16213.3,4377.59,0,0
2016-08-18,4,0,0,9,IoT devices,0.21,summer_dip,15974.77,3354.7,0,0
2016-08-19,5,0,0,6,accessories,0.3,summer_dip,17145.75,5143.72,0,0
2016-08-20,6,1,0,15,accessories,0.29,summer_dip,20157.69,5845.73,0,0
2016-08-21,0,1,0,11,IoT devices,0.24,summer_dip,19109.8,4586.35,0,0
2016-08-22,1,0,0,6,accessories,0.29,summer_dip,15381.84,4460.73,0,0
2016-08-23,2,0,0,4,IoT devices,0.2,summer_dip,15111.4,3022.28,0,0
2016-08-24,3,0,0,6,accessories,0.27,summer_dip,15981.41,4314.98,0,0
2016-08-25,4,0,0,6,fiber packages,0.27,summer_dip,16498.46,4454.58,0,0
2016-08-26,5,0,0,6,smartphones,0.19,summer_dip,16103.15,3059.6,0,0
2016-08-27,6,1,0,12,IoT devices,0.21,summer_dip,18882.85,3965.4,0,0
2016-08-28,0,1,0,11,accessories,0.26,summer_dip,20421.63,5309.62,0,0
2016-08-29,1,0,0,4,IoT devices,0.21,summer_dip,14790.25,3105.95,0,0
2016-08-30,2,0,0,6,IoT devices,0.24,summer_dip,14202.02,3408.48,0,0
2016-08-31,3,0,0,7,accessories,0.28,summer_dip,16795.9,4702.85,0,0
2016-09-01,4,0,0,7,fiber packages,0.26,summer_recovery,19916.34,5178.25,0,0
2016-09-02,5,0,0,6,IoT devices,0.23,summer_recovery,18639.24,4287.03,0,0
2016-09-03,6,1,0,15,IoT devices,0.21,summer_recovery,22574.76,4740.7,0,0
2016-09-04,0,1,0,15,smartphones,0.2,summer_recovery,23067.65,4613.53,0,0
2016-09-05,1,0,0,4,IoT devices,0.23,summer_recovery,17088.03,3930.25,0,0
2016-09-06,2,0,0,6,fiber packages,0.26,summer_recovery,17054.88,4434.27,0,0
2016-09-07,3,0,0,7,IoT devices,0.24,summer_recovery,19607.18,4705.72,0,0
2016-09-08,4,0,0,9,smartphones,0.17,summer_recovery,19393.92,3296.97,0,0
2016-09-09,5,0,0,8,fiber packages,0.28,summer_recovery,19309.05,5406.53,0,0
2016-09-10,6,1,0,11,smartphones,0.15,summer_recovery,22741.26,3411.19,0,0
2016-09-11,0,1,0,15,accessories,0.29,summer_recovery,22397.1,6495.16,0,0
2016-09-12,1,0,0,5,IoT devices,0.21,summer_recovery,17659.95,3708.59,0,0
2016-09-13,2,0,0,6,accessories,0.28,summer_recovery,17366.62,4862.65,0,0
2016-09-14,3,0,0,6,fiber packages,0.29,summer_recovery,20297.86,5886.38,0,0
2016-09-15,4,0,0,9,fiber packages,0.28,summer_recovery,18755.12,5251.43,0,0
2016-09-16,5,0,0,8,smartphones,0.16,summer_recovery,19226.86,3076.3,0,0
2016-09-17,6,1,0,13,IoT devices,0.21,summer_recovery,23373.15,4908.36,0,0
2016-09-18,0,1,0,13,accessories,0.26,summer_recovery,23374.97,6077.49,0,0
2016-09-19,1,0,0,6,IoT devices,0.25,summer_recovery,17899.33,4474.83,0,0
2016-09-20,2,0,0,6,fiber packages,0.26,summer_recovery,18560.44,4825.71,0,0
2016-09-21,3,0,0,7,smartphones,0.19,summer_recovery,18509.61,3516.83,0,0
2016-09-22,4,0,0,9,accessories,0.28,summer_recovery,19731.5,5524.82,0,0
2016-09-23,5,0,0,8,fiber packages,0.27,summer_recovery,18936.46,5112.84,0,0
2016-09-24,6,1,0,10,accessories,0.28,summer_recovery,24308.92,6806.5,0,0
2016-09-25,0,1,0,11,IoT devices,0.22,summer_recovery,24375.61,5362.63,0,0
2016-09-26,1,0,0,4,accessories,0.26,summer_recovery,16458.0,4279.08,0,0
2016-09-27,2,0,0,4,IoT devices,0.2,summer_recovery,18155.88,3631.18,0,0
2016-09-28,3,0,0,8,smartphones,0.17,summer_recovery,19586.13,3329.64,0,0
2016-09-29,4,0,0,8,fiber packages,0.26,summer_recovery,18667.11,4853.45,0,0
